,feature,importance
2370,HC03_VC140_64.5,0.0
2371,HC03_VC140_64.8,0.0
2372,HC03_VC140_64.9,0.0
2373,HC03_VC140_64044,0.0
2374,HC03_VC140_6415,0.0
2375,HC03_VC140_642,0.0
2376,HC03_VC140_643,0.0
2377,HC03_VC140_644,0.0
2378,HC03_VC140_646,0.0
2379,HC03_VC140_65,0.0
2380,HC03_VC140_65.2,0.0
2381,HC03_VC140_65.3,0.0
2382,HC03_VC140_65.4,0.0
2383,HC03_VC140_65.5,0.0
2384,HC03_VC140_65.6,0.0
2385,HC03_VC140_65.7,0.0
2386,HC03_VC140_65.8,0.0
2387,HC03_VC140_65.9,0.0
2388,HC03_VC140_657,0.0
2389,HC03_VC140_66,0.0
2390,HC03_VC140_66.1,0.0
2391,HC03_VC140_66.2,0.0
2392,HC03_VC140_66.4,0.0
2393,HC03_VC140_66.5,0.0
2394,HC03_VC140_66.7,0.0
2395,HC03_VC140_66.9,0.0
2396,HC03_VC140_661,0.0
2397,HC03_VC140_663,0.0
2398,HC03_VC140_667,0.0
2399,HC03_VC140_669,0.0
2400,HC03_VC140_67,0.0
2401,HC03_VC140_67.1,0.0
2402,HC03_VC140_67.2,0.0
2403,HC03_VC140_67.3,0.0
2404,HC03_VC140_67.4,0.0
2405,HC03_VC140_67.5,0.0
2406,HC03_VC140_67.6,0.0
2407,HC03_VC140_67.7,0.0
2408,HC03_VC140_67.8,0.0
2409,HC03_VC140_67.9,0.0
2410,HC03_VC140_68,0.0
2411,HC03_VC140_68.2,0.0
2412,HC03_VC140_68.3,0.0
2413,HC03_VC140_68.4,0.0
2414,HC03_VC140_68.5,0.0
2415,HC03_VC140_68.6,0.0
2416,HC03_VC140_68.7,0.0
2417,HC03_VC140_68.8,0.0
2418,HC03_VC140_68.9,0.0
2419,HC03_VC140_680,0.0
2420,HC03_VC140_6845,0.0
2421,HC03_VC140_688,0.0
2422,HC03_VC140_69,0.0
2423,HC03_VC140_69.1,0.0
2424,HC03_VC140_69.2,0.0
2425,HC03_VC140_69.4,0.0
2426,HC03_VC140_69.5,0.0
2427,HC03_VC140_69.6,0.0
2428,HC03_VC140_692,0.0
2429,HC03_VC140_693,0.0
2430,HC03_VC140_696,0.0
2431,HC03_VC140_698,0.0
2432,HC03_VC140_7.4,0.0
2433,HC03_VC140_7.9,0.0
2434,HC03_VC140_70,0.0
2435,HC03_VC140_70.1,0.0
2436,HC03_VC140_70.2,0.0
2437,HC03_VC140_70.3,0.0
2438,HC03_VC140_70.4,0.0
2439,HC03_VC140_70.6,0.0
2440,HC03_VC140_70.7,0.0
2441,HC03_VC140_70.8,0.0
2442,HC03_VC140_70.9,0.0
2443,HC03_VC140_700,0.0
2444,HC03_VC140_703,0.0
2445,HC03_VC140_704,0.0
2446,HC03_VC140_71,0.0
2447,HC03_VC140_71.1,0.0
2448,HC03_VC140_71.2,0.0
2449,HC03_VC140_71.3,0.0
2450,HC03_VC140_71.4,0.0
2451,HC03_VC140_71.7,0.0
2452,HC03_VC140_71.8,0.0
2453,HC03_VC140_71.9,0.0
2454,HC03_VC140_710,0.0
2455,HC03_VC140_712,0.0
2456,HC03_VC140_717,0.0
2457,HC03_VC140_72,0.0
2458,HC03_VC140_72.2,0.0
2459,HC03_VC140_72.3,0.0
2460,HC03_VC140_72.4,0.0
2461,HC03_VC140_72.5,0.0
2462,HC03_VC140_72.7,0.0
2463,HC03_VC140_72.8,0.0
2464,HC03_VC140_72.9,0.0
2465,HC03_VC140_7216,0.0
2466,HC03_VC140_7249,0.0
2467,HC03_VC140_725,0.0
2468,HC03_VC140_7250,0.0
2469,HC03_VC140_728,0.0
2470,HC03_VC140_73,0.0
2471,HC03_VC140_73.1,0.0
2472,HC03_VC140_73.2,0.0
2473,HC03_VC140_73.6,0.0
2474,HC03_VC140_73.7,0.0
2475,HC03_VC140_731,0.0
2476,HC03_VC140_7321,0.0
2477,HC03_VC140_733,0.0
2478,HC03_VC140_7381,0.0
2479,HC03_VC140_74,0.0
2480,HC03_VC140_74.1,0.0
2481,HC03_VC140_74.2,0.0
2482,HC03_VC140_74.3,0.0
2483,HC03_VC140_74.5,0.0
2484,HC03_VC140_74.7,0.0
2485,HC03_VC140_74.9,0.0
2486,HC03_VC140_74470,0.0
2487,HC03_VC140_746,0.0
2488,HC03_VC140_749,0.0
2489,HC03_VC140_75,0.0
2490,HC03_VC140_75.2,0.0
2491,HC03_VC140_75.4,0.0
2492,HC03_VC140_75.5,0.0
2493,HC03_VC140_75.6,0.0
2494,HC03_VC140_75.7,0.0
2495,HC03_VC140_75.8,0.0
2496,HC03_VC140_75.9,0.0
2497,HC03_VC140_752,0.0
2498,HC03_VC140_7545,0.0
2499,HC03_VC140_757,0.0
2500,HC03_VC140_76,0.0
2501,HC03_VC140_76.1,0.0
2502,HC03_VC140_76.2,0.0
2503,HC03_VC140_76.3,0.0
2504,HC03_VC140_76.4,0.0
2505,HC03_VC140_76.5,0.0
2506,HC03_VC140_76.6,0.0
2507,HC03_VC140_76.7,0.0
2508,HC03_VC140_76.8,0.0
2509,HC03_VC140_7603,0.0
2510,HC03_VC140_761,0.0
2511,HC03_VC140_763,0.0
2512,HC03_VC140_765,0.0
2513,HC03_VC140_77,0.0
2514,HC03_VC140_77.2,0.0
2515,HC03_VC140_77.3,0.0
2516,HC03_VC140_77.4,0.0
2517,HC03_VC140_77.5,0.0
2518,HC03_VC140_77.6,0.0
2519,HC03_VC140_77.7,0.0
2520,HC03_VC140_77.8,0.0
2521,HC03_VC140_77.9,0.0
2522,HC03_VC140_772,0.0
2523,HC03_VC140_78,0.0
2524,HC03_VC140_78.1,0.0
2525,HC03_VC140_78.3,0.0
2526,HC03_VC140_78.4,0.0
2527,HC03_VC140_78.5,0.0
2528,HC03_VC140_78.6,0.0
2529,HC03_VC140_78.7,0.0
2530,HC03_VC140_78.9,0.0
2531,HC03_VC140_78154,0.0
2532,HC03_VC140_784,0.0
2533,HC03_VC140_786,0.0
2534,HC03_VC140_789,0.0
2535,HC03_VC140_79,0.0
2536,HC03_VC140_79.2,0.0
2537,HC03_VC140_79.4,0.0
2538,HC03_VC140_79.5,0.0
2539,HC03_VC140_79.6,0.0
2540,HC03_VC140_79.7,0.0
2541,HC03_VC140_79.8,0.0
2542,HC03_VC140_794,0.0
2543,HC03_VC140_798,0.0
2544,HC03_VC140_8.1,0.0
2545,HC03_VC140_80,0.0
2546,HC03_VC140_80.2,0.0
2547,HC03_VC140_80.3,0.0
2548,HC03_VC140_80.5,0.0
2549,HC03_VC140_80.7,0.0
2550,HC03_VC140_80.8,0.0
2551,HC03_VC140_801,0.0
2552,HC03_VC140_8013,0.0
2553,HC03_VC140_81,0.0
2554,HC03_VC140_81.1,0.0
2555,HC03_VC140_81.3,0.0
2556,HC03_VC140_81.4,0.0
2557,HC03_VC140_81.6,0.0
2558,HC03_VC140_81.7,0.0
2559,HC03_VC140_81.8,0.0
2560,HC03_VC140_810,0.0
2561,HC03_VC140_81168,0.0
2562,HC03_VC140_812,0.0
2563,HC03_VC140_816,0.0
2564,HC03_VC140_82,0.0
2565,HC03_VC140_82.1,0.0
2566,HC03_VC140_82.2,0.0
2567,HC03_VC140_82.3,0.0
2568,HC03_VC140_82.4,0.0
2569,HC03_VC140_82.5,0.0
2570,HC03_VC140_82.7,0.0
2571,HC03_VC140_82.8,0.0
2572,HC03_VC140_82.9,0.0
2573,HC03_VC140_823,0.0
2574,HC03_VC140_827,0.0
2575,HC03_VC140_829,0.0
2576,HC03_VC140_83,0.0
2577,HC03_VC140_83.3,0.0
2578,HC03_VC140_83.7,0.0
2579,HC03_VC140_84,0.0
2580,HC03_VC140_84.1,0.0
2581,HC03_VC140_84.2,0.0
2582,HC03_VC140_84.4,0.0
2583,HC03_VC140_84.6,0.0
2584,HC03_VC140_84.8,0.0
2585,HC03_VC140_84.9,0.0
2586,HC03_VC140_843,0.0
2587,HC03_VC140_85,0.0
2588,HC03_VC140_85.3,0.0
2589,HC03_VC140_85.4,0.0
2590,HC03_VC140_85.5,0.0
2591,HC03_VC140_85.6,0.0
2592,HC03_VC140_85.7,0.0
2593,HC03_VC140_85.9,0.0
2594,HC03_VC140_86,0.0
2595,HC03_VC140_86.1,0.0
2596,HC03_VC140_86.2,0.0
2597,HC03_VC140_86.4,0.0
2598,HC03_VC140_86.5,0.0
2599,HC03_VC140_86.7,0.0
2600,HC03_VC140_86.8,0.0
2601,HC03_VC140_86.9,0.0
2602,HC03_VC140_8613,0.0
2603,HC03_VC140_8668,0.0
2604,HC03_VC140_8679,0.0
2605,HC03_VC140_869,0.0
2606,HC03_VC140_87.2,0.0
2607,HC03_VC140_87.4,0.0
2608,HC03_VC140_87.5,0.0
2609,HC03_VC140_87.8,0.0
2610,HC03_VC140_87.9,0.0
2611,HC03_VC140_876,0.0
2612,HC03_VC140_88,0.0
2613,HC03_VC140_88.1,0.0
2614,HC03_VC140_88.2,0.0
2615,HC03_VC140_88.4,0.0
2616,HC03_VC140_88.6,0.0
2617,HC03_VC140_88.8,0.0
2618,HC03_VC140_8831,0.0
2619,HC03_VC140_884,0.0
2620,HC03_VC140_888,0.0
2621,HC03_VC140_89,0.0
2622,HC03_VC140_89.1,0.0
2623,HC03_VC140_89.2,0.0
2624,HC03_VC140_89.6,0.0
2625,HC03_VC140_89.7,0.0
2626,HC03_VC140_89191,0.0
2627,HC03_VC140_89515,0.0
2628,HC03_VC140_89602,0.0
2629,HC03_VC140_9.2,0.0
2630,HC03_VC140_9.3,0.0
2631,HC03_VC140_9.4,0.0
2632,HC03_VC140_9.8,0.0
2633,HC03_VC140_9.9,0.0
2634,HC03_VC140_90,0.0
2635,HC03_VC140_90.4,0.0
2636,HC03_VC140_90.5,0.0
2637,HC03_VC140_90.6,0.0
2638,HC03_VC140_909,0.0
2639,HC03_VC140_91,0.0
2640,HC03_VC140_91.2,0.0
2641,HC03_VC140_91.9,0.0
2642,HC03_VC140_913,0.0
2643,HC03_VC140_916,0.0
2644,HC03_VC140_92,0.0
2645,HC03_VC140_92.3,0.0
2646,HC03_VC140_92.4,0.0
2647,HC03_VC140_92.7,0.0
2648,HC03_VC140_93,0.0
2649,HC03_VC140_93.1,0.0
2650,HC03_VC140_93.3,0.0
2651,HC03_VC140_93.4,0.0
2652,HC03_VC140_939,0.0
2653,HC03_VC140_94,0.0
2654,HC03_VC140_94.2,0.0
2655,HC03_VC140_94.4,0.0
2656,HC03_VC140_94.8,0.0
2657,HC03_VC140_94.9,0.0
2658,HC03_VC140_941,0.0
2659,HC03_VC140_95,0.0
2660,HC03_VC140_95.4,0.0
2661,HC03_VC140_950,0.0
2662,HC03_VC140_957,0.0
2663,HC03_VC140_96,0.0
2664,HC03_VC140_96.8,0.0
2665,HC03_VC140_97,0.0
2666,HC03_VC140_97.1,0.0
2667,HC03_VC140_97.3,0.0
2668,HC03_VC140_9741,0.0
2669,HC03_VC140_98,0.0
2670,HC03_VC140_98.2,0.0
2671,HC03_VC140_9821,0.0
2672,HC03_VC140_983,0.0
2673,HC03_VC140_985,0.0
2674,HC03_VC140_99,0.0
2675,HC03_VC150_-,0.0
2676,HC03_VC150_0,0.0
2677,HC03_VC150_0.1,0.0
2678,HC03_VC150_0.2,0.0
2679,HC03_VC150_0.3,0.0
2680,HC03_VC150_0.4,0.0
2681,HC03_VC150_0.5,0.0
2682,HC03_VC150_0.6,0.0
2683,HC03_VC150_0.7,0.0
2684,HC03_VC150_0.8,0.0
2685,HC03_VC150_0.9,0.0
2686,HC03_VC150_1,0.0
2687,HC03_VC150_1.1,0.0
2688,HC03_VC150_1.2,0.0
2689,HC03_VC150_1.3,0.0
2690,HC03_VC150_1.4,0.0
2691,HC03_VC150_1.5,0.0
2692,HC03_VC150_1.6,0.0
2693,HC03_VC150_1.7,0.0
2694,HC03_VC150_1.8,0.0
2695,HC03_VC150_1.9,0.0
2696,HC03_VC150_10,0.0
2697,HC03_VC150_10.1,0.0
2698,HC03_VC150_10.2,0.0
2699,HC03_VC150_10.3,0.0
2700,HC03_VC150_10.4,0.0
2701,HC03_VC150_10.5,0.0
2702,HC03_VC150_10.6,0.0
2703,HC03_VC150_10.7,0.0
2704,HC03_VC150_10.8,0.0
2705,HC03_VC150_10.9,0.0
2706,HC03_VC150_1000,0.0
2707,HC03_VC150_10020,0.0
2708,HC03_VC150_1004,0.0
2709,HC03_VC150_1009,0.0
2710,HC03_VC150_101,0.0
2711,HC03_VC150_101511,0.0
2712,HC03_VC150_1022,0.0
2713,HC03_VC150_10265,0.0
2714,HC03_VC150_10288,0.0
2715,HC03_VC150_103,0.0
2716,HC03_VC150_1030,0.0
2717,HC03_VC150_104,0.0
2718,HC03_VC150_104358,0.0
2719,HC03_VC150_10442,0.0
2720,HC03_VC150_1045,0.0
2721,HC03_VC150_105,0.0
2722,HC03_VC150_10520,0.0
2723,HC03_VC150_10566,0.0
2724,HC03_VC150_106,0.0
2725,HC03_VC150_10660,0.0
2726,HC03_VC150_10697,0.0
2727,HC03_VC150_107,0.0
2728,HC03_VC150_107159,0.0
2729,HC03_VC150_1077,0.0
2730,HC03_VC150_10820,0.0
2731,HC03_VC150_1085,0.0
2732,HC03_VC150_1086,0.0
2733,HC03_VC150_109,0.0
2734,HC03_VC150_11,0.0
2735,HC03_VC150_11.1,0.0
2736,HC03_VC150_11.2,0.0
2737,HC03_VC150_11.3,0.0
2738,HC03_VC150_11.4,0.0
2739,HC03_VC150_11.5,0.0
2740,HC03_VC150_11.6,0.0
2741,HC03_VC150_11.7,0.0
2742,HC03_VC150_11.8,0.0
2743,HC03_VC150_11.9,0.0
2744,HC03_VC150_110,0.0
2745,HC03_VC150_1101,0.0
2746,HC03_VC150_11029,0.0
2747,HC03_VC150_111,0.0
2748,HC03_VC150_112,0.0
2749,HC03_VC150_11203,0.0
2750,HC03_VC150_1122,0.0
2751,HC03_VC150_1127,0.0
2752,HC03_VC150_113,0.0
2753,HC03_VC150_11311,0.0
2754,HC03_VC150_1139,0.0
2755,HC03_VC150_114,0.0
2756,HC03_VC150_1141,0.0
2757,HC03_VC150_1142,0.0
2758,HC03_VC150_1145,0.0
2759,HC03_VC150_1146,0.0
2760,HC03_VC150_115,0.0
2761,HC03_VC150_1157,0.0
2762,HC03_VC150_116,0.0
2763,HC03_VC150_1164,0.0
2764,HC03_VC150_117,0.0
2765,HC03_VC150_1173,0.0
2766,HC03_VC150_1189,0.0
2767,HC03_VC150_119,0.0
2768,HC03_VC150_1192,0.0
2769,HC03_VC150_1196,0.0
2770,HC03_VC150_12,0.0
2771,HC03_VC150_12.1,0.0
2772,HC03_VC150_12.2,0.0
2773,HC03_VC150_12.3,0.0
2774,HC03_VC150_12.4,0.0
2775,HC03_VC150_12.5,0.0
2776,HC03_VC150_12.6,0.0
2777,HC03_VC150_12.7,0.0
2778,HC03_VC150_12.8,0.0
2779,HC03_VC150_12.9,0.0
2780,HC03_VC150_120,0.0
2781,HC03_VC150_1200,0.0
2782,HC03_VC150_1208,0.0
2783,HC03_VC150_12094,0.0
2784,HC03_VC150_12099,0.0
2785,HC03_VC150_121,0.0
2786,HC03_VC150_12110,0.0
2787,HC03_VC150_12115,0.0
2788,HC03_VC150_122,0.0
2789,HC03_VC150_1221,0.0
2790,HC03_VC150_1237,0.0
2791,HC03_VC150_1238,0.0
2792,HC03_VC150_1239,0.0
2793,HC03_VC150_124,0.0
2794,HC03_VC150_12411,0.0
2795,HC03_VC150_1248,0.0
2796,HC03_VC150_12506,0.0
2797,HC03_VC150_1252,0.0
2798,HC03_VC150_1256,0.0
2799,HC03_VC150_12595,0.0
2800,HC03_VC150_126,0.0
2801,HC03_VC150_12610,0.0
2802,HC03_VC150_1262,0.0
2803,HC03_VC150_1263,0.0
2804,HC03_VC150_1264,0.0
2805,HC03_VC150_1266,0.0
2806,HC03_VC150_1267,0.0
2807,HC03_VC150_127,0.0
2808,HC03_VC150_128,0.0
2809,HC03_VC150_1290,0.0
2810,HC03_VC150_1291,0.0
2811,HC03_VC150_1298,0.0
2812,HC03_VC150_13,0.0
2813,HC03_VC150_13.1,0.0
2814,HC03_VC150_13.2,0.0
2815,HC03_VC150_13.3,0.0
2816,HC03_VC150_13.4,0.0
2817,HC03_VC150_13.5,0.0
2818,HC03_VC150_13.6,0.0010837163082366486
2819,HC03_VC150_13.7,0.0
2820,HC03_VC150_13.8,0.0
2821,HC03_VC150_130,0.0
2822,HC03_VC150_131,0.0
2823,HC03_VC150_1311,0.0
2824,HC03_VC150_13143,0.0
2825,HC03_VC150_132,0.0
2826,HC03_VC150_1321,0.0
2827,HC03_VC150_1324,0.0
2828,HC03_VC150_1326,0.0
2829,HC03_VC150_133,0.0
2830,HC03_VC150_1330,0.0
2831,HC03_VC150_1338,0.0
2832,HC03_VC150_134,0.0
2833,HC03_VC150_135,0.0
2834,HC03_VC150_1357,0.0
2835,HC03_VC150_136,0.0
2836,HC03_VC150_1360,0.0
2837,HC03_VC150_1361,0.0
2838,HC03_VC150_1365,0.0
2839,HC03_VC150_137,0.0
2840,HC03_VC150_1371,0.0
2841,HC03_VC150_1376,0.0
2842,HC03_VC150_138,0.0
2843,HC03_VC150_1383,0.0
2844,HC03_VC150_139,0.0
2845,HC03_VC150_1397,0.0
2846,HC03_VC150_14,0.0
2847,HC03_VC150_14.2,0.0
2848,HC03_VC150_14.3,0.0
2849,HC03_VC150_14.4,0.0
2850,HC03_VC150_14.5,0.0
2851,HC03_VC150_14.6,0.0
2852,HC03_VC150_14.7,0.0
2853,HC03_VC150_14.9,0.0
2854,HC03_VC150_14046,0.0
2855,HC03_VC150_1410,0.0
2856,HC03_VC150_1412,0.0
2857,HC03_VC150_1413,0.0
2858,HC03_VC150_1416,0.0
2859,HC03_VC150_1417,0.0
2860,HC03_VC150_142,0.0
2861,HC03_VC150_143,0.0
2862,HC03_VC150_1433,0.0
2863,HC03_VC150_14392,0.0
2864,HC03_VC150_14433,0.0
2865,HC03_VC150_1447,0.0
2866,HC03_VC150_1448,0.0
2867,HC03_VC150_145,0.0
2868,HC03_VC150_1453,0.0
2869,HC03_VC150_1456,0.0
2870,HC03_VC150_1459,0.0
2871,HC03_VC150_146,0.0
2872,HC03_VC150_147,0.0
2873,HC03_VC150_1472,0.0
2874,HC03_VC150_1474,0.0
2875,HC03_VC150_1477,0.0
2876,HC03_VC150_1479,0.0
2877,HC03_VC150_148,0.0
2878,HC03_VC150_1485,0.0
2879,HC03_VC150_149,0.0
2880,HC03_VC150_1491,0.0
2881,HC03_VC150_14911,0.0
2882,HC03_VC150_1495,0.0
2883,HC03_VC150_15,0.0
2884,HC03_VC150_15.1,0.0
2885,HC03_VC150_15.2,0.0
2886,HC03_VC150_15.4,0.0
2887,HC03_VC150_15.5,0.0
2888,HC03_VC150_15.7,0.0
2889,HC03_VC150_15.8,0.0
2890,HC03_VC150_15.9,0.0
2891,HC03_VC150_15054,0.0
2892,HC03_VC150_151,0.0
2893,HC03_VC150_15119,0.0
2894,HC03_VC150_1512,0.0
2895,HC03_VC150_152,0.0
2896,HC03_VC150_15242,0.0
2897,HC03_VC150_15243,0.0
2898,HC03_VC150_1532,0.0
2899,HC03_VC150_1535,0.0
2900,HC03_VC150_154,0.0
2901,HC03_VC150_15401,0.0
2902,HC03_VC150_15454,0.0
2903,HC03_VC150_1546,0.0
2904,HC03_VC150_1553,0.0
2905,HC03_VC150_1554,0.0
2906,HC03_VC150_15544,0.0
2907,HC03_VC150_156,0.0
2908,HC03_VC150_1560,0.0
2909,HC03_VC150_15611,0.0
2910,HC03_VC150_1563,0.0
2911,HC03_VC150_1564,0.0
2912,HC03_VC150_1567,0.0
2913,HC03_VC150_15697,0.0
2914,HC03_VC150_1577,0.0
2915,HC03_VC150_158,0.0
2916,HC03_VC150_1587,0.0
2917,HC03_VC150_159,0.0
2918,HC03_VC150_1599,0.0
2919,HC03_VC150_16,0.0
2920,HC03_VC150_16.1,0.0
2921,HC03_VC150_16.2,0.0
2922,HC03_VC150_16.3,0.0
2923,HC03_VC150_16.4,0.0
2924,HC03_VC150_16.5,0.0
2925,HC03_VC150_16.6,0.0
2926,HC03_VC150_16.7,0.0
2927,HC03_VC150_16.8,0.0
2928,HC03_VC150_16.9,0.0
2929,HC03_VC150_160,0.0
2930,HC03_VC150_1602,0.0
2931,HC03_VC150_1603,0.0
2932,HC03_VC150_16031,0.0
2933,HC03_VC150_16104,0.0
2934,HC03_VC150_162,0.0
2935,HC03_VC150_1631,0.0
2936,HC03_VC150_1639,0.0
2937,HC03_VC150_164,0.0
2938,HC03_VC150_16433,0.0
2939,HC03_VC150_1646,0.0
2940,HC03_VC150_16462,0.0
2941,HC03_VC150_16481,0.0
2942,HC03_VC150_165,0.0
2943,HC03_VC150_16572,0.0
2944,HC03_VC150_16597,0.0
2945,HC03_VC150_166,0.0
2946,HC03_VC150_1667,0.0
2947,HC03_VC150_1671,0.0
2948,HC03_VC150_1674,0.0
2949,HC03_VC150_1683,0.0
2950,HC03_VC150_169,0.0
2951,HC03_VC150_1694,0.0
2952,HC03_VC150_1699,0.0
2953,HC03_VC150_17,0.0
2954,HC03_VC150_17.1,0.0
2955,HC03_VC150_17.2,0.0
2956,HC03_VC150_17.3,0.0
2957,HC03_VC150_17.4,0.0
2958,HC03_VC150_17.5,0.0
2959,HC03_VC150_17.6,0.0
2960,HC03_VC150_17.8,0.0
2961,HC03_VC150_17.9,0.0
2962,HC03_VC150_1716,0.0
2963,HC03_VC150_172,0.0
2964,HC03_VC150_172415,0.0
2965,HC03_VC150_173,0.0
2966,HC03_VC150_1734,0.0
2967,HC03_VC150_1738,0.0
2968,HC03_VC150_174,0.0
2969,HC03_VC150_1746,0.0
2970,HC03_VC150_1748,0.0
2971,HC03_VC150_1754,0.0
2972,HC03_VC150_1761,0.0
2973,HC03_VC150_1762,0.0
2974,HC03_VC150_176373,0.0
2975,HC03_VC150_1767,0.0
2976,HC03_VC150_177,0.0
2977,HC03_VC150_1774,0.0
2978,HC03_VC150_17769,0.0
2979,HC03_VC150_178,0.0
2980,HC03_VC150_1782,0.0
2981,HC03_VC150_17850,0.0
2982,HC03_VC150_1786,0.0
2983,HC03_VC150_179,0.0
2984,HC03_VC150_179331,0.0
2985,HC03_VC150_1795,0.0
2986,HC03_VC150_1796,0.0
2987,HC03_VC150_18,0.0
2988,HC03_VC150_18.2,0.0
2989,HC03_VC150_18.4,0.0
2990,HC03_VC150_18.5,0.0
2991,HC03_VC150_18.6,0.0
2992,HC03_VC150_18.8,0.0
2993,HC03_VC150_18.9,0.0
2994,HC03_VC150_180,0.0
2995,HC03_VC150_181,0.0
2996,HC03_VC150_1811,0.0
2997,HC03_VC150_182,0.0
2998,HC03_VC150_1826,0.0
2999,HC03_VC150_1828,0.0
3000,HC03_VC150_1835,0.0
3001,HC03_VC150_1840,0.0
3002,HC03_VC150_1846,0.0
3003,HC03_VC150_1848,0.0
3004,HC03_VC150_18496,0.0
3005,HC03_VC150_185,0.0
3006,HC03_VC150_1851,0.0
3007,HC03_VC150_1852,0.0
3008,HC03_VC150_1854,0.0
3009,HC03_VC150_1858,0.0
3010,HC03_VC150_186,0.0
3011,HC03_VC150_1862,0.0
3012,HC03_VC150_1868,0.0
3013,HC03_VC150_187,0.0
3014,HC03_VC150_1873,0.0
3015,HC03_VC150_1874,0.0
3016,HC03_VC150_188,0.0
3017,HC03_VC150_18836,0.0
3018,HC03_VC150_1885,0.0
3019,HC03_VC150_189,0.0
3020,HC03_VC150_1895,0.0
3021,HC03_VC150_18952,0.0
3022,HC03_VC150_18995,0.0
3023,HC03_VC150_19,0.0
3024,HC03_VC150_19.1,0.0
3025,HC03_VC150_19.2,0.0
3026,HC03_VC150_19.3,0.0
3027,HC03_VC150_19.4,0.0
3028,HC03_VC150_19.7,0.0
3029,HC03_VC150_19.9,0.0
3030,HC03_VC150_190,0.0
3031,HC03_VC150_191,0.0
3032,HC03_VC150_1912,0.0
3033,HC03_VC150_1919,0.0
3034,HC03_VC150_192,0.0
3035,HC03_VC150_193,0.0
3036,HC03_VC150_19491,0.0
3037,HC03_VC150_1955,0.0
3038,HC03_VC150_19591,0.0
3039,HC03_VC150_196,0.0
3040,HC03_VC150_1967,0.0
3041,HC03_VC150_197,0.0
3042,HC03_VC150_1975,0.0
3043,HC03_VC150_198,0.0
3044,HC03_VC150_199,0.0
3045,HC03_VC150_19913,0.0
3046,HC03_VC150_2,0.0
3047,HC03_VC150_2.1,0.0
3048,HC03_VC150_2.2,0.0
3049,HC03_VC150_2.3,0.0
3050,HC03_VC150_2.4,0.0
3051,HC03_VC150_2.5,0.0
3052,HC03_VC150_2.6,0.0
3053,HC03_VC150_2.7,0.0
3054,HC03_VC150_2.8,0.0
3055,HC03_VC150_2.9,0.0
3056,HC03_VC150_20,0.0
3057,HC03_VC150_20.2,0.0
3058,HC03_VC150_20.3,0.0
3059,HC03_VC150_20.4,0.0
3060,HC03_VC150_20.9,0.0
3061,HC03_VC150_200,0.0
3062,HC03_VC150_201,0.0
3063,HC03_VC150_2018,0.0
3064,HC03_VC150_202,0.0
3065,HC03_VC150_2027,0.0
3066,HC03_VC150_203,0.0
3067,HC03_VC150_2032,0.0
3068,HC03_VC150_2035,0.0
3069,HC03_VC150_204,0.0
3070,HC03_VC150_205,0.0
3071,HC03_VC150_2054,0.0
3072,HC03_VC150_2057,0.0
3073,HC03_VC150_207,0.0
3074,HC03_VC150_208,0.0
3075,HC03_VC150_209,0.0
3076,HC03_VC150_2099,0.0
3077,HC03_VC150_21,0.0
3078,HC03_VC150_21.4,0.0
3079,HC03_VC150_21.5,0.0
3080,HC03_VC150_21.6,0.0
3081,HC03_VC150_21.8,0.0
3082,HC03_VC150_2101,0.0
3083,HC03_VC150_2103,0.0
3084,HC03_VC150_2107,0.0
3085,HC03_VC150_211,0.0
3086,HC03_VC150_212,0.0
3087,HC03_VC150_213,0.0
3088,HC03_VC150_214,0.0
3089,HC03_VC150_2146,0.0
3090,HC03_VC150_215,0.0
3091,HC03_VC150_2153,0.0
3092,HC03_VC150_2166,0.0
3093,HC03_VC150_217,0.0
3094,HC03_VC150_218,0.0
3095,HC03_VC150_219,0.0
3096,HC03_VC150_22,0.0
3097,HC03_VC150_22.2,0.0
3098,HC03_VC150_22.5,0.0
3099,HC03_VC150_22.6,0.0
3100,HC03_VC150_22.7,0.0
3101,HC03_VC150_22.9,0.0
3102,HC03_VC150_220,0.0
3103,HC03_VC150_221,0.0
3104,HC03_VC150_2210,0.0
3105,HC03_VC150_222,0.0
3106,HC03_VC150_2221,0.0
3107,HC03_VC150_22242,0.0
3108,HC03_VC150_2234,0.0
3109,HC03_VC150_224,0.0
3110,HC03_VC150_2244,0.0
3111,HC03_VC150_22566,0.0
3112,HC03_VC150_226,0.0
3113,HC03_VC150_2262,0.0
3114,HC03_VC150_227,0.0
3115,HC03_VC150_22707,0.0
3116,HC03_VC150_22730,0.0
3117,HC03_VC150_2282,0.0
3118,HC03_VC150_229,0.0
3119,HC03_VC150_23,0.0
3120,HC03_VC150_23.1,0.0
3121,HC03_VC150_23.4,0.0
3122,HC03_VC150_23.5,0.0
3123,HC03_VC150_23.6,0.0
3124,HC03_VC150_23.7,0.0
3125,HC03_VC150_23.9,0.0
3126,HC03_VC150_231,0.0
3127,HC03_VC150_23130,0.0
3128,HC03_VC150_2325,0.0
3129,HC03_VC150_23274,0.0
3130,HC03_VC150_233,0.0
3131,HC03_VC150_238,0.0
3132,HC03_VC150_23869,0.0
3133,HC03_VC150_239,0.0
3134,HC03_VC150_24,0.0
3135,HC03_VC150_24.2,0.0
3136,HC03_VC150_24.8,0.0
3137,HC03_VC150_240,0.0
3138,HC03_VC150_2402,0.0
3139,HC03_VC150_2409,0.0
3140,HC03_VC150_241,0.0
